business_id,Friday
kP_NxoI4DyQ1y60i5xsTCQ,33
kq7esIwZpYXLKPJhHMIZgg,6
KqEbhQYu7ZBQY_gP0H0YJQ,1
kqFQLV63mAYCsY1LSB2OZw,1
kqGbGsG2p6Y3vkplCKyE9g,40
KqL_fhenaRRDBiuxU2wd0w,88
Kqn4J9NTgZdMAnV4HuYh5A,22
KqPY02NlTaM8YALIhsswGw,0
KQVOXl91K79PbqAUK74elQ,3
KQzpjBmnAMXPqipeWTKG0w,6
kr3EFhoSwbJPrL_e_RD39g,67
KramfptRWKyQOm672d-w4Q,0
KRqtYdnDpwqYfWkFhZYjow,8
KRyIxFeGPDy6PKEqOGZM9A,1
KRyOvWrcuN7QShgd5COScA,0
KRZKl_NCQ1cMD1AJpWDTwQ,0
ks-hzHZApm0jvsi9M7s9lg,11
KS2w8ychyieJbUqRa6kCHw,29
ksD6Pv6wOocscrEMqfnYbA,8
ksJwN1vUlxHr3w0eVh9BnA,0
ksyHoTXD8AvmKmzK6g0Z1A,11
KszjzV0F4WqkKFH_-5fHmQ,2
Kt0DIPfjR5WPVpEqyIGdBQ,0
KT0VXcl8J7Jes9xheZTqbw,3
Kt6ZACjzxa7RbAWg9uOccA,2
KTF-E3NfkJy2wiwcgOPyVQ,44
KTHdFC3_0Zz48Z_gAMMtdA,6
KtsxJfAcDoNjhmTZeZtFmw,9
KT_r7qwU8sSfcR31zETGkg,10
Kubga5tinYIAKajn_4u-4Q,0
kuGQG_8i9P-4p9_Mym-G8Q,5
kumWc1nCRW3mkVPIFQWZ4w,6
kuQhOoT4viBi1hzyXQ10CA,2
Kur7YGwuw6CqnqEypNrOvQ,8
kUvJiI7teJ--m5i1ReG58w,37
KuvulkmTnvg_aGY4c5tbgg,16
KuZYMUUtzeSzliqAdCufNQ,0
KV-yJLmlODfUG1Mkds6kYw,102
KvBlmS1_tUbhA5zG1_B2ng,5
KvD6kCW5LLOMEkdCNzo_Bg,7
Kvg6sIhS3q__ZaE4JtPa3Q,5
kVHEdvgO-UyxfXC-2f7KuQ,41
KVq-1WEJNKK2NqFC7nUoRg,7
kvxrjOmicwb2njvXOJsZRw,18
kw-LLNv9p58DM7_lgIubVQ,5
KW5vG4PH2LKLMGdp6pt3dg,7
Kw81yRTRez4_JfMdWty_Rg,0
kw9iQm6OBJxP1ot7R5Qn7A,26
KWCfQNnxS98BL_YysIqh6g,8
KwGQqUCpHHhOhVqyOL2QTA,23
kwmbV7MLjNVnwjVGSzCndQ,16
KWo4geULVPzCirc0Scpcow,3
kwo6AogUjIG1qk-doJdFeQ,2
KwoHV8oqC_aFHoZpbOM9XA,1
kwq3bK7BzPKLwXKqVRztHg,7
KXfaENdNVS8fZA-UdSomxQ,3
KXMfiG_2_LALAaGzxt1YbA,4
KxsOOasb-vP56d86U8lTsA,6
ky3kuTeqTUOU4CsZ_2_LzQ,9
KyiV6r8jH_bgq3VkAaYw_A,2
kYjfdxTS-pb7rJwfzqw_AA,1
kYkuqU9wJS01L8q4d2nTTg,1
kyL7sdqUDoO-uSWGdN_zhQ,16
KyLmGuB-EjpeliQO-Qu9Kw,7
kYQxOeJRFYats6cxVFnILw,19
kyWbn54rsIlS3vbpDo0qPQ,2
KYZxLGAZ0VjmURSnm1SWxQ,1
kz12EsdDhr4Y_yZ2OlAQzg,18
KzZ5Zww9W0IBWm5S2loUmQ,1
KzzdCVGAGWHW772Wxzt_Kw,11
kzZJjm56gG0aSpyA-dS3eA,2
k_aOcqWOHWprjs7ykdzlAQ,26
K_IDEfLrLHLZdY-wA05stw,11
k_yGJN2ynaUkzLTEzBWyLA,0
L-bpJXpA5875dLb7A4wh6A,26
L-GfuOmn9mv55571uXvf2A,10
L-SpHlHt_id-U28gFbnhKA,8
L-uPZxooP_ziXCtRrWi8Pw,27
l-Xv5Kmg2gilJI3-DGVCqw,22
l0c2pmxGYvCfeaCRiYGAvQ,54
L0fvwZqDrbDofHilBLeixg,1
l0j92AJUFpkKbj4BFpN4vg,2
l0QcbMRUqVkX2sUXS-LYhQ,3
L0R3081GwxRcP98BZ1K9qA,0
l0S5b8YYyDbjttTWtKc-gg,0
L19_1cG2ALVjdBQ456h26A,2
l1bPbXMloY-bsM1oWlNmhA,2
l1kqHWtICTNk8TdCNisf5A,8
L1ljYRhwTN4-2bJ3HUBzgw,10
L1ymPhPjisiSD6RI1NtnQg,6
L2J3JfjXZLnX1rLhWKthqA,253
L315h4uCgJwAKHuy3nvaWg,2
l39y6WX-S6Hh2h35Bv4oNg,1
L3BSpFvxcNf3T_teitgt6A,80
l3nh2s9I0F_bKB3jn73FmQ,1
l3WML3zeuotwUHzhbwCj_w,14
l3yL2rQ6PoFBQ06RLczn9w,11
L4qaRHqoy8tzY9Z-v17rxg,2
L4TD9S0FnP3jBpuOJkIu8w,0
l4vBbCL9QbGiwLuLKwD_bA,12
L4wWnOQM5HAjj7Tjh_Nh6Q,7
l4ymgiD1WnsSrwxWWk7a3Q,10
L51LcD2HWoXMcPh4ilRQCQ,2
L54v4fWVdYyxwK8QhjTx2w,4
L5aErVDXrsVpShvy1k0HsQ,45
l5oUrgQ190l8CcN8uzd_pA,12
L5VXsEEjf7BOgVPEtRTF8w,56
l5vzFaqSjvxZiRn0MJeKkg,79
l5X8VsWdcwDHmM2M7cs_6A,16
L64CfCiS_yUsgtnctjd82Q,2
l6EcX0blOzMqHWSdTHXLLg,9
l6H0pVvfbTxBuLrp9YpK4g,7
L6ox0Oab2TRmzXBA8bdlTA,2
L6PZFIpLARNTiDr5Owmc9Q,4
L6Qumi_rEtOAfX2FQXm06Q,1
L6yYzUqVcX97uNXDGqS7-w,7
L70XE-I7lfi9tJBlpqkoRw,2
L72XMAIis3Px8oJ0V4MidA,16
l7gUqxGk1Zf41r8K6FVMnA,0
L7i9j66ph3Uz5i56OXIICg,5
L7iQair3PV3qUnup9I-_1Q,1
L7pERyEB70Vo_sb4T5dLrQ,46
L7UxfZyS_-jFOxRwG0SZWw,43
l812thCTj-pIi3-cMaSiCQ,61
l8r4rR1P5TQmbz1dIn0kxQ,7
L8STRioAgDx-_FRFuuUU2Q,29
l8v1GHaB4CsryK6MioZ21A,3
L8wbRD9zG4GFxgW0KLoIlg,2
L9HW3bJxacRqI-U-P-0_Ww,0
L9N4loWpY2bmQumLUv8r3A,64
L9UYbtAUOcfTgZFimehlXw,344
L9X45EZhSDwT7z13TYzYlg,0
l9Xqi_FUukoExs7nBa422w,16
ladc7jWsCaOlaErCDdnubA,3
lAGDe38li38fyf971CslFg,16
LaHyoyMfcyPJmdeHmGo9lw,91
LaNjC1TOvprQUNkQ9Rio8g,45
LaRo1F0bOEZo4p11bfkshA,34
laxWwc9bSsNVXR0EYW_VmA,8
lbECi2rbJPZWzHdmrC9xAA,2
LbLVO7yqAJGEQ1nK6rEvHA,3
lBRCMN7wNn-BKUsaOXJRow,34
LBskB7ACUPV8xxjBPKnxmA,4
Lbue8gqRiBPEnA7g7H1qdw,51
lBYPv5tkQv1V3MIIFPoy1Q,8
Lc3-XLmobyijQpOxHdEPFQ,7
LC6IaRD3k_taq4kRufxuIg,1
lc6jdu6Mvix9lVrxYsMd3A,0
lc97YhLugnPdSCOhTLCgnQ,0
LcAamvosJu0bcPgEVF-9sQ,1
lCh6iBHtgrDvPc_ZUwNRRw,1
lciZhyp_xwKNBOVyzxqhbg,18
lcKfrgkEVZlnFDcMTmimCg,1
lD5Xn79OBBuDf0zyv_3cWw,2
ld8EieGsC1ZUSHzKuVOqTA,0
ld9OqTALe6LRnHyFFThMZg,0
ldE5VFTgf5Vs9ka6mkubKQ,20
LdEzAYCufZMTbWc0soCaNg,13
LdI-fcJDXGE7ns_jwWY2ow,26
LDJhwZN14AZOJyHjg2lkRw,45
lDpZvI18smqlyBeC4YykFA,15
LdQKV9UzI4u1ga1npcIp2w,8
LDtE3rhFnl4ud1ogxS6rGA,7
ldyS8f473wv4o9-AHO0ZIQ,8
LE-1ZOsjpPh7p95H2l5Fww,9
le1IsRLrTq2Xo78RyFpsnw,16
LE93qqXLoSQZ777ONaJFMA,15
LeBQ8Wc3BK_i_jPSbFpZHA,3
LECZItT9M82AcMnd3r1CTQ,0
leg0kbfxBVksdt7qf5gXPg,26
lEGq4UveDPxikXcpwjtFow,13
LeIFvm7ZdNxf01OvU0QFbg,26
lem7XGgKM5a4pAgop2mQqw,4
lEpLxSA35gbmV6VwJ64wVw,4
LEQUQuNEByxWNpv4eWYq1Q,21
LeTMz4hrsdHhiS-vNBj82A,3
lEUsYkm-IHF8_hJTAJDjHw,3
lF1xl8uiYRSLCibhb31sew,17
lFG6sfElHJ39-dAqSw56UQ,1
lFHYNtou9e9Q_VxHeNJ8mg,1
LfKPiwth-lGmCKTxlDoV9g,56
Lfm0zMACRFYpUZR_xGMYAQ,20
LFOfaMvC6g7huKW5e35nsQ,12
lfpqZBW3NCrx76RiFtGBRQ,4
LfvQnSv2MbIplgAfpXkUQw,17
lfysf-HycrQ7Z02HuPqgKg,3
lg5WZSBlRdtq2vhHcXImGg,2
lGe-TqVudTQvDQ_pj0jmNw,3
LgmC2QS8-YQ4Cx6_ut4aKA,4
lgMFDLFxGDon26AMizZSlQ,1
Lgqk00bglDyZfe5KbLhw6Q,20
LGr67-JDWgLV0mAIkxePjA,1
lgvjjRnYBN3JjSGbcFUJ7w,3
lgWe8lSmcBk4Pq0kVI9-0A,2
lgzBrfQAwm-dcDXu12CkgQ,2
LGZPRoNaKyts1mwHeU8s1Q,2
lh7FwvY_yboBt9206Dacpg,1
lHA9NQrvolZ1lKuBwPNKTg,8
lHKS896yFkmAuWyFnbNP3A,1
lhRUPA28pRIN1MnllN-o9g,18
lHZmz_QUoARjiz520BeKMg,1
LHzVPddSPzMECho55zCf0Q,87
Li5LOL873Ep8HoPRML18sw,56
LI8-xzJrr27hOhzMtRTW2Q,4
lig_u5J0jLjMnwhrNZsL_w,11
lIV2xEgzAqlcyjLTqKdbWg,7
liXaSXrIXjikvdSEI2inxA,46
liyAhk8vzzgXyTHuF0qhxQ,2
lJcXm5UJ2yAGcX6hUN2kfg,2
lJe-zPM4U572nVI0eAN4Fw,40
LJg8ll83Nio0kiHcAEdRxA,5
LJQ1Kk9MDZ0EaSVfS98z1w,3
ljUbvHy3lWF2fStFpznv-g,3
LjwXnAjusrwCZGsWV3Ue8Q,1
lk-6NXfpSgvNw7zm0xtUVw,34
lK35BgpjOMXwchPzqYWomg,18
Lk4Uk3YU2PFbTsKokJ4yKQ,10
Lklz5ClavxSzqnBrJQsJcQ,1
lKl_FUDVDwfJcC_jmzOjlg,2
lKQ5hnkSQ-XP80jNCH46nQ,131
lktu5JPDlQUG-7cV7gOzDQ,167
LkVnmNpOPrThbsj_vKKz_g,4
lL80hrWLFIHBExzqr2CSwA,1
lLC7pJSpnF9CDfL9Gbg-Sg,1
lleBpckOoHmbQSmO7MWr4A,3
lLI8ObL8aCVbkrrtAW0EHw,25
lLt_fT0SdOEe8hHyGcoloA,14
lLU7Q9fWurssDHHFUAxmxg,19
lLZNqy5_W1bNexvfa_EpHA,5
LM3X8nhj7oicYGKYHnj2UQ,0
LmbVSU7Diel5lR2b6AS5SA,10
LMG0zsAkUSscIvmV9vvm3A,75
LMjCZH50S4xjKBuFVl2xEQ,13
LMjl-bvnCZKhMrc2OT9ptg,7
lmVcr5vBW8DJ7NT7xezynA,1
LmVcYycG_VI3S6RNgqiriw,24
lNlVwSKqaxE7agiGKfCaAQ,14
LnNQdWEbcYIbC6rjdFBpqw,11
Lnohr9bpCbHNsomazXDg-w,81
lNOk-u3pj5O5C1WGUVIG3A,14
LnPB32-y2lU7cqGi8-Pn7w,6
lnr7NDMDLTewL57x0pk1Aw,2
LNUx60j6DQAxJuikUiZNvw,0
lnv6CfmevO0EEoB_8M1Czw,5
lnX2gaGdO0fNtykyFrp1AA,11
Lo0dRIDKXc5mlE-coVZrtQ,18
LO3uvzhh3fUtEQD3AJUxWw,3
LocvR53vXCQ8S5ZogU9rWA,9
loj-LzdcfSlCWUXRQEN7iA,4
LOPHo3NyafDN9xPT6K5rZg,23
LoXdUOe5O8ZTV2EImC4rwA,2
lOySjHhodbzOsIjsuse88A,3
LO_PRBWvDpFz-_bkowmXcw,2
lPAHpSIc2MvY06bWxrFRiw,5
lPc3v2JEaCUdbOWM0kGSRA,1
lPcNteaFK8yaLRQQMcE-sA,3
lPmKXXcXVYkug5q9hhX2Jw,6
lPtTXn7_VOwqypZs07j2nA,2
lQ-eH2PBkH7uPQELbZuGHA,3
Lq0kV5Tp6QcAMP-OOnHCtA,3
lq2iZK7epi23byzcejjqTg,23
lQkeHWsmL48KQGXGjdEOfg,0
lQpdn4RvgG9vT5CHv3qj9w,7
LQQqKGkTnzFPqpCmeNJS7Q,3
lquFtAcCRSpNYAN1qlxWhA,1
LR1KfQnGaybssk5tyv9slA,3
lR7GrPsC7V80YSS2dSWHdw,2
LR9mX-3mh_PIEeG1A5zqxg,3
lRew0HDz5BO-4fwWsMJyMg,5
LrJlLdQYdSvdqr25gX4ZjA,1
LRLN1CIUprYLs6rWUC5bAg,3
lrSv_9iHCrbAFpPin2LcqQ,1
LRuIY8JFqadCSYLo242MGg,0
LRxH8V5JaPt9mvav6F_1tg,0
lRzoAhDhcyCeOGrWntXqsw,1
Lr_zpkKpOVCiBMcEt7qBsw,1
LSElCCmJQNJDpIEf77NVpA,26
Lsgq7g1PKY3fVkuwixbNCA,3
LS_HjBHHudcaTWbaV0TUCg,28
Lt-dQ0kUWFm0nDgLwdEo_g,8
lT3yCGUc-LQuphjSz1uoIw,7
ltAPE16jLxC-BAnHhcI9CQ,0
LtdVdYhs7MAwwTBuHhdsFQ,1
Ltf2U_2PQ-IBtsh6t6ZDvg,4
LTFboQhVd8zly-IQ1goNig,5
LTG4CxnXElBi7R7vZUbeHw,3
LtJszEtHhXMZR0y6lbdswA,2
ltk2xcvDFvuljYIpMnRqAA,0
Ltr8Z1a72gPCdIkCHvCwCQ,2
lTX7GlMWqnta4YNSPZu2Zw,36
luCSjoNQ9q_0QIjKKOy2pQ,248
lUdEnug4CMVh0DQjpsDVSQ,11
lUE101QlZgUuIl8OdIzITQ,23
luhi-yXQH-7FwcyWCXctgg,0
Lui51rpFfyVVOmN8WcB5AQ,47
LunI8Z3vzPUX8ElPD16ovQ,1
lUoiT_fR73R8eMiiIcqMLA,4
lUsTQ3hOOcSS1mngqeFKAA,2
lut0g04VsYRyblR1Ad-8HA,44
LuTLXVyJvgshMlXTBw-Now,32
luu1XWmfqeX6sGwyBvkqSg,2
lUuJNwIaIz83awgyvI7oCQ,9
LUVAN-C1S5VBJ-GRbx5Ipg,3
Lvf3N3cfLAmOc5y8Eg8KDg,34
LVgkwBHhJDWO8-BZC2l1FQ,7
lVHtVCyFJOqAH0ltn7pLuw,40
lVkDZZ8sTafPlq7f1i5row,57
lvM9OzZaZWo1gC8Mwcthjw,3
LvnOdw1DGb8A9SP5jBhcJQ,3
lvpXyfTDF5WZnjzc36r5Wg,14
lVXDmY6UQ2cCimhPXpnYZA,7
Lw0Y13fAlemyMHD5i_qcZg,2
lw74h6AbGU-zeOYpAe56PA,12
lwaLY3V7FyG_e9QUTP_N_g,3
lwgF3r7buDEwoDGcQsW8UQ,0
LWtoosGlzTOp8A73Jh7cQw,31
LwXdbxvbpW1hYQs3SyHbsg,2
Lx4ZFP6dIMzi7Ib-ljV-ww,31
LX95oOJqdGP27R2BN-4xLg,1
LXBsdqhwSB0ebzBkZO4AXw,0
lXEJZjvwgSM3i6-HWpPwDA,3
LXhL5X3edNRy7epku6UAEw,2
lXhrVkDUsSHebKa2Aa0EYg,0
lXHZKLQ9-03zj1vJq5a1YQ,2
LxNehlnStQY_rxEwiPof_g,16
lXUaypwLG_rIU4qnpBmF-A,13
lxUsXRoQT3Th4x3fwnAZ9Q,2
LxyrtIC5XiaF5Uk5RM9vcQ,0
LY4WyxiRnmQTpo-9tGXetA,0
LY5TW3Pvlfpprl3kpRE5_w,0
LYcw5qaBPhfrXhdDLadU4A,0
Lyg7HHnUiHiDkOE9Sh1Obw,1
LYLGCIqNQQrpMwOxJ1hlrg,13
LYRAX4OZPGD3DRJew0zW4g,39
lYTGP75sWWic76oPV-sIqQ,2
LYyGQgL60VKdV-p_9OxmWQ,17
lz-j9sBHl2Lh68vZ2UGN4A,0
LZ4h8s3_K2gjbKxi38SarQ,0
LZkb5x83wps0FJ838vKc5w,0
LzNJLEIo4gh-X_rmDkNkNg,158
LzpR_jE6VIutJ08s2cdRrw,39
LzreyGNkVTYw4JFuSxWstA,0
lzS66BeoLL0GRn1KrlmmFg,0
LzSF8rvlsxqF-0qcHU7ikA,17
l_HptXEKW5QdBNzgXtahRQ,2
L_leS8DGulj3iI0QdUppIA,6
L_MtTn4IUBTmQtqqM2iFqA,38
m-3kIelwdkCO1F5G6vnENg,2
M-UQBJEkFid8_7ORRp2ByQ,2
m-zkVdThpPsJxj3pZ2C7aw,15
M0a0UNYie0vmrDxY5r2yjA,4
m0LcaxeetTk-vlaRLpWwIg,4
M0Pch3_-Gvj45RN1U4I35Q,6
M0qJweLJaNO2ikd8koYn4w,1
M0Ulu3PzwBumgOZJL-6KnQ,118
m14pIWedGiHi9_aWAIXEew,7
m1EPwocGzvYTcB-almoZvg,3
M1L8gJ_rcknK4CBeuSo9Jw,7
M1U2A-3vLFBFKfAWW8UGQA,4
m2ApVSoDA-wVKSc4H9fvZg,7
m2hNiVSnMvXVRLMtsWUG_Q,143
M2j4ncoX2xtAmry1yWqwPA,2
M2JvjVYkIJMIuvTiO8La9g,2
m2N5lcfXv5I2TVcXcMTtOw,2
M2XakHiHqx0EuBsGh_RhNw,5
m3-p0XIYBQdR4VzbHpUpXQ,7
m34siNIv_F15LIzkmxP7-g,74
m3EKlucZuwnOazLrRfnWaQ,17
M3igxUpLFWy1nR7lTw3GjQ,13
M3o2COfApfB9et5AwDZ-Pg,3
m3O2EFVs3eo8s40MGGzmsA,12
m3u8wtUHORnLlB-Wl84Fzg,19
M3zLQRbSF_VcGukkzxXc4w,1
M42zwm3xFkG6qnZsnTtt2Q,2
m4JI5xpgKjZRicv05YrLrA,3
m4Vdae9cdx7bgr6bIjjbkw,106
m4VY93kQDJsXoDrCfnoZZA,12
m5hMJ7SPIK7are8SykvlvA,25
m5X1FbcgdvQl9gPmntBFXA,0
M6fjHpkL9IRI-nI0BattRw,172
m6h0xM8nvmjx-WeOjV6XbA,28
m6HxWA-di0YWx1eWbEcUBw,4
m6mWau12NsXYvwlwAJIUxw,4
M6SQ1dITqcuj-sAvg8_ITg,8
m7q48PFFfMaIBBaDZ7j3Hg,2
m7uxAxL9L3kuB8XWkoveHQ,13
M7_Po-yLmNuqh3Qh3KC8pg,4
M8CH_5vMyCNtDUp9XXG1lA,19
M8v_fUJM2wr4qrCYCBJHNA,0
M99oA5-pXyqQCAPgiPMuxA,13
m9HmPct1Hxpx3IhK_HMXJw,44
m9jxyEihvVzCzw6k1hrOow,0
M9t5569pgvJYurC8hX0E1w,20
m9Wqqma30o-hH2fAX7dnug,19
m9_BUX-WkIi62jy3qa3tvg,9
maB4VHseFUY2TmPtAQnB9Q,34
MAfc2V_EVtyR9rMxxEAPLg,45
MAFjNfDWJRgWCw8IOC7mew,14
MagW3D2UDQaP6KHzhauUHw,8
mAMeCLoTQUf3Zb808deTYg,2
MaWaqgB_4VgguVhZ0j7eYw,6
mAWC_dt8LaxTRF6sFXSxBw,0
MAXKQMjuOQ17EAbKoTfUwQ,5
mAXPgcZli6yyQbmqPFBOzw,6
MaY9KCV7y6Jvx15D9vw3sA,13
Mb46iSlA4qmTwXf-WrqtQA,45
mBDhy9j4qwKRnf4h8UQnrQ,8
MbDtKISriDxNRuhEoL4ptQ,2
MbFxBwpqiXRWSvoTXt6Erg,0
mbPdVUCUhpqc0zLL13FObg,11
mCJxU7hLag7xOhOz3z-cwg,3
mcUx0yxlWxqFNElpNDc0sw,2
mD3_Ta6YURrSbF8Dft885w,2
mdaVPTLZJvWA0Cqa1ovV0Q,1
MDDg9JCyac9oRNaKgu4IdQ,0
mDrnZvSXMbMIGE0IX9mMqA,43
MDt3zRlPLA0uifPKSA-rnA,25
mDtHcmIXbtv7J9N4HSsgcg,4
MdwoM1Qf87nmdA6Ma6tnMQ,1
Me1m-be0Mk3OylUMSZusIw,3
me3myIgtuIgLEC5jd97uZw,43
Me6hKl5pjH2KCuxLZm6pzQ,30
mEemHArsaQVjzMXItfm6yg,4
MEgXJ63_SPCl80tHSCoDLw,0
MEKk3J63dU3GBDg9SHuq7A,19
MeNGysjFqohQAnDRPNI90g,2
MEOC6ng0jPhQOX_BzEzf_w,25
MEraJIKYztC7IOzYwMe86g,3
Mf901SLybFm8QrYgBUh7zg,4
MfCS8VeJzf9QbxNImekuMA,0
MFlkmsxlDloSiEd8SLjnAQ,12
MfqEPdcw0UYVdDoV3p77tQ,1
mFqpvUsEveJ1L5XPbcxaGg,1
Mfv6gumcyhk-RXCCR7JrFw,43
MFxhYRVqFcEZC009-6yfOw,2
MG1IbQUurcXn8NQgXGM34Q,1
mg1TiyXVneuVsZ6GGZH_kQ,1
mG5WTamjKzje897WkCXiTA,3
MGl3I2GX_hxrton3XoZKrA,3
mgllPJA6NQXlJurFWAkqQg,45
mGWiS7YYQ9z38W-51aITww,27
MGX9q4RRU32RlnOn4XEKeA,0
MGYsSEF1HHCw6bUjskjJVw,10
mH-OXF1ilnaPC2kry9Ox1g,1
Mh85-BDqDHlngT8G2ZnRWg,11
MhH1kl9faN3RvIO4ptumTg,22
MhkZLdUFaHt5SDcQcqOWQg,23
mhLN_oiJd7zq6eaOS1Nw1A,22
MHPXDXVE_cUYodfPhkadeQ,6
mhQCxOiqp03qnhGRTtPduw,79
MhrCCsseuyfJHXmIZLHayw,3
MHy50GRrcXxMORpF_-kNCA,4
mHZXq1c6j1b5bKXTxKJ-pA,44
Mi64fhK1mOmXndA2VIoCCw,15
Mi8P-T5iD-vOygGunrw-Dg,0
MiajUnwoG7RGoaolO1rPaw,23
MIdjQkRSfrp635I7631SVQ,3
mIendFH3mc2E4dW03rgvfQ,31
MIgONuEZlXLyQ1xwKAwX0A,6
MIKf5qvfY7hBLGQ_8Ml8tg,2
MIl8yj-Z_b8plSRLvgL4Rg,11
MJ6_uOT55dq5ALphFqMVkw,11
MJBkq0blIF7qbbxn4AJTzA,5
MJFQJCbA71OO7ugFY4cb4Q,2
mjoxSQR7bFQtlIIjfNfaSQ,16
MJTds5mMqXEzYFI1TDCA8Q,5
mk6GPRscfewPoXvzC6KnQg,2
MK7pf2TUDrd-ITXEYAAxOg,4
MkG0X_ubfBRoxvjxYvldbA,4
mKIbMAm-dVPlfMxA17I-ZA,0
MKKihkKRtemuyCzAjEZyvg,2
mkLVdKIReJQicOT8a4O7YQ,90
mKNK-LCFJMtYuNc8kzsaAw,11
mkOgGgniAgOng1s7tjhMrA,12
mkXlYHuNudcuey-SSh5Ulg,3
ML1RJdeZ7bbfMrHvJ7m99A,100
ML8bLRIcWCbBqRfCQSLAKw,0
MLAnvEcvDfOWELHUN_0xEw,77
MLcXtnpzygZvQ9BtseLLlw,66
MLkcik_rEYW_CtyrL3yhUg,8
MLPUSpkbWAvr9gJOELKqmQ,5
MLVKDbuI2xaOJQ4-NZj2MQ,27
MLzh2-7zSnPdFmNcuSaaJQ,1
Mm1-PdgyC0mC7gFQ30z7Jg,6
Mm8lMxK_eY8dYaj2V_EyUA,7
MmafQlWPPu0qbA7_1ayHNg,9
MMLEhoPYQif2PEIVxAfIKQ,92
MmNuDDHUHDgLj4BviOvlqg,0
mMpjU600FhokNR_QmFZhEQ,8
mms3-uX7mK42Hj8fJqsPfw,20
Mmz8iWNfeXkp1dIP0FkTaw,15
mM_sT64i46AKPQtz26PCcg,13
mn1LFFcQwEpir38_mPYH_g,1
mNDeDLIlyKG-yQsSSBLlPg,0
MNee7WyJowmFD0-NS9safg,3
Mng1FUcW-xRSdsDkowQm2Q,84
Mni_8ponv6BCRaHSJlSygw,7
mnJHxPTbAxhueeuh76ePZQ,6
mNkeCEBLdij7wYqT7DE4ag,1
MNlttgXFfRcA5NnKqtxwrw,1
MNqJDeSfWEXERAFUXSyI3w,2
mNVi68A1thk2cYnW_c3e7w,12
MNVLkDb1cIXBlSgj6L9rbw,1
MoDHbrMoGnLhbMIGgZZOwQ,6
Mog8cxUbSs5DJ-4nGczi_Q,9
MoGt8mIg6yEdkPjHoTNb7g,10
moL0xxSeGhMXzPt2GH_i3Q,4
moRg50uN6-cX9DGeJODd2A,1
MORHJ6sMdwkT8DXArbpSXA,3
mOwAbR9_RgBQuFtr71UtzQ,87
mp9hMnOobCLNB_iR4sqm_w,28
mpdl2_v3MDJVzTaxvlEGTA,70
MpDYU6gfgwvagUbg2kfncw,2
MpFziuV66BreNV1VMCYs9g,7
mPGgxatANSPw9KbMluhXkA,28
MpohnCC0uQNj7DZWaBFSgQ,21
Mppd8C2_k4MuYrRweweOWA,4
MPsCdY0Bwv2G0JXtwvE_hw,8
mPxByzuOwA286OcG-IyYoQ,124
MPziC5MO2QQiYVAMM3fdSw,13
mQ6_slsCd8-c8WFNtESnqw,11
mQde7KRomOQoUyPGTqeXhA,23
mQfT3JYu18HN22DVylcE7A,78
MQjBx1iVmIz6uI9T0DIkKw,1
MQkR2Y91ASYxTcjDQ53XcQ,1
mqnDe6r517vcmOa3tyyqrg,16
MQNJNjLLDfsIrqxG-DBMqQ,14
MqnlCLq3b34Lq1Y7j7NY_Q,11
mqQ4XggG3KjRHJNhR-iiQg,3
mqQwChPNN4o4DhAzaGntIA,38
mQUC-ATrFuMQSaDQb93Pug,61
mr231dn6IAAkE6VYmQxBrw,1
MRCqER6iJ7ftF7waboEhoA,5
mreFUEBcePvF0ovORu2qng,5
MRgTo4MA3f1MB_VL3IVh5g,3
mrMF-W7TOUPRX94SEJGMjA,2
MRntQraGJZMWtfAhPv_JZA,0
mRvgVHAOw0oIL3lq5vX4fA,0
mSbFLlDB5Qu-6al1e2DSBw,27
MseESuncyg0jnbmFR3F43Q,2
msgU-Gg86dOOAc60YxBI2A,116
MsNRtBLPfZQ5xH9lPbk3_A,1
MSRsILVe_vky_Nl53Kj7NQ,0
MtbyOeiuN6_Z0cAr9D8FoA,16
mTc8M-drs2HSG8paNUTTQg,6
mTjHcl-pkNO4iOKY8rVHPw,23
MU3i2uEyUBntebU6pEyMbw,25
muCl5p-9ut1sY0aKeUeRhw,61
mUCnBxGcojdefdELxTcpRQ,4
MUd_a4ngT25KmKKn5hs-YA,0
MuIXnv7Oq7X3-4aEsp9dDA,235
muM19LCUKOwsM3JD5ORZWw,0
MUT6gWy0NtuV2IioiYUWFg,0
mUVTlJSil_xyjPD6qMx8UA,3
mvGW6YW6LNULvdASs8IUCQ,6
mVha7w96h_eSun6EAomuhw,1
mVIHgIkaLHMCdGUE2XCxvw,1
mvIrlxmJMQIY5GCdwT7W3A,8
MVpTgCxz9GbWDJaya4ThmQ,1
MVQCklTeI9wYVvGxx-wF3w,6
mvqvgTyGVEfsTn335jVqaA,10
mVqw4ktkXhmpbTichSzuIg,17
mW1gB2DmBe__AEVgCoTgjw,1
mW8B1zfP00peHsOskq5GEw,2
MwaFQkJxzqg8G5_hTip99A,52
mWFA3S-h2_bEvjDJP-11wg,106
MWFKSDW4cLw2ORRjkKJTcA,0
mWfZYDrozrCxwAO60-gLJA,9
mWG80MfKn-uRv-RCA_UJDQ,6
mwiNm868yAo8Xh8hO7Ke_Q,36
mWjlJ0Mvde4nBvM9nXlU-w,22
MwmXm48K2g2oTRe7XmssFw,152
MWoM_zf75KD0VcOm8Yb58A,203
mWTFbL-ilQiQ9iQwPnViQw,9
mwX2blq0CKRNPlISf2TlHQ,3
